# weak scaling results
# series=w1m
P,iter,rank,comm_us,comp_us,total_us,gflops,nnz
2,8,1,54913.5208129883,19458.2939147949,74371.8147277832,0.0537838160147209,2000000
2,9,1,15564.4416809082,15201.5686035156,30766.0102844238,0.130013607972598,2000000
4,0,0,4566.19262695312,20103.931427002,24670.1240539551,0.324278871987166,4000000
4,1,0,56439.6381378174,15281.4388275146,71721.076965332,0.111543221860249,4000000
4,2,0,14137.5064849854,15675.0679016113,29812.5743865967,0.268343145957791,4000000
4,3,0,28539.8960113525,19582.5099945068,48122.4060058594,0.166242726912406,4000000
4,4,0,43416.9769287109,14139.6522521973,57556.6291809082,0.13899354624912,4000000
4,5,0,78009.8438262939,6276.36909484863,84286.2129211426,0.0949146927206793,4000000
4,6,0,1126.52778625488,18273.3535766602,19399.881362915,0.412373655814868,4000000
4,7,0,12081.3846588135,15024.6620178223,27106.0466766357,0.295137099682473,4000000
4,8,0,15354.3949127197,17910.2420806885,33264.6369934082,0.240495635096974,4000000
